"tail_weight","tail_prob","n_seed","pmm_med","lse_med","huber_med","lse_max","pmm_max","huber_max","pmm_lowest_median","lse_largest_max"
2,0.85,15,0.802045254346357,0.99714360470969,0.970214703833073,15.6866467330111,8.52952091660686,2.6667739201807,TRUE,TRUE
2,0.9,15,0.8046947978997,0.960569874377038,0.973369812513256,15.6866467330111,8.52952091660686,2.6667739201807,TRUE,TRUE
2,0.95,15,0.802045254346357,1.03413641853686,0.893113725938304,15.6866467330111,11.3189441997367,16.6575379079605,TRUE,FALSE
4,0.85,15,0.8046947978997,0.99714360470969,0.973369812513256,15.6866467330111,8.5295209166043,8.67187722643355,TRUE,TRUE
4,0.9,15,0.863051467336583,1.03413641853686,1.12331230102466,15.6866467330111,11.3189441997367,13.5809841511238,TRUE,TRUE
4,0.95,15,0.802045254346357,1.00172360305493,1.12331230102466,16.1053738889358,11.3189441997367,16.6575379079605,TRUE,FALSE
8,0.85,15,0.8046947978997,0.99714360470969,0.979411543849628,15.6866467330111,8.5295209166043,8.67187722643355,TRUE,TRUE
8,0.9,15,0.916161919141535,1.07280127332242,1.22203996189123,16.1053738889358,11.3189441997367,13.5809841511238,TRUE,TRUE
8,0.95,15,0.802045254346357,1.00172360305493,1.28072715708197,16.1053738889358,11.3189441997367,16.6575379079605,TRUE,FALSE
